2026-05-28 00:38:38,219 | preprocess | INFO | Audio diproses: 2357_audio05.wav
2026-05-28 00:39:02,285 | preprocess | INFO | Audio diproses: 2357_audio06.wav
2026-05-28 00:39:23,538 | preprocess | INFO | Audio diproses: 2357_audio07.wav
2026-05-28 00:39:45,372 | preprocess | INFO | Audio diproses: 2357_audio12.wav
2026-05-28 00:40:06,586 | preprocess | INFO | Audio diproses: 2357_audio15.wav
2026-05-28 00:40:28,745 | preprocess | INFO | Audio diproses: 2357_audio17.wav
2026-05-28 00:40:50,673 | preprocess | INFO | Audio diproses: 2359_audio1.wav
2026-05-28 00:41:12,563 | preprocess | INFO | Audio diproses: 2359_audio2.wav
2026-05-28 00:41:34,128 | preprocess | INFO | Audio diproses: 2359_audio3.wav
2026-05-28 00:41:55,511 | preprocess | INFO | Audio diproses: 2359_audio4.wav
2026-05-28 00:42:16,871 | preprocess | INFO | Audio diproses: 2359_audio5.wav
2026-05-28 00:42:40,770 | preprocess | INFO | Audio diproses: 2359_audio6.wav
2026-05-28 00:43:02,142 | preprocess | INFO | Audio diproses: 2359_audio7.wav
2026-05-28 00:43:24,318 | preprocess | INFO | Audio diproses: 2359_audio12.wav
2026-05-28 00:43:45,620 | preprocess | INFO | Audio diproses: 2359_audio14.wav
2026-05-28 00:44:06,714 | preprocess | INFO | Audio diproses: 2359_audio17.wav
2026-05-28 00:44:28,191 | preprocess | INFO | Audio diproses: 2360_audio01.wav
2026-05-28 00:44:49,724 | preprocess | INFO | Audio diproses: 2360_audio02.wav
2026-05-28 00:45:11,006 | preprocess | INFO | Audio diproses: 2360_audio03.wav
2026-05-28 00:45:32,537 | preprocess | INFO | Audio diproses: 2360_audio04.wav
2026-05-28 00:45:53,803 | preprocess | INFO | Audio diproses: 2360_audio05.wav
2026-05-28 00:46:17,905 | preprocess | INFO | Audio diproses: 2360_audio06.wav
2026-05-28 00:46:39,363 | preprocess | INFO | Audio diproses: 2360_audio07.wav
2026-05-28 00:47:01,231 | preprocess | INFO | Audio diproses: 2360_audio10.wav
2026-05-28 00:47:22,530 | preprocess | INFO | Audio diproses: 2360_audio11.wav
2026-05-28 00:47:43,756 | preprocess | INFO | Audio diproses: 2360_audio14.wav
2026-05-28 00:48:05,023 | preprocess | INFO | Audio diproses: 2362_audio01.wav
2026-05-28 00:48:26,838 | preprocess | INFO | Audio diproses: 2362_audio02.wav
2026-05-28 00:48:48,246 | preprocess | INFO | Audio diproses: 2362_audio03.wav
2026-05-28 00:49:09,916 | preprocess | INFO | Audio diproses: 2362_audio04.wav
2026-05-28 00:49:31,263 | preprocess | INFO | Audio diproses: 2362_audio05.wav
2026-05-28 00:49:54,961 | preprocess | INFO | Audio diproses: 2362_audio06.wav
2026-05-28 00:50:16,523 | preprocess | INFO | Audio diproses: 2362_audio07.wav
2026-05-28 00:50:38,395 | preprocess | INFO | Audio diproses: 2362_audio11.wav
2026-05-28 00:50:59,721 | preprocess | INFO | Audio diproses: 2362_audio15.wav
2026-05-28 00:51:21,931 | preprocess | INFO | Audio diproses: 2362_audio17.wav
2026-05-28 00:51:43,703 | preprocess | INFO | Audio diproses: 2362_audio20.wav
2026-05-28 00:52:05,166 | preprocess | INFO | Audio diproses: 2363_audio01.wav
2026-05-28 00:52:26,742 | preprocess | INFO | Audio diproses: 2363_audio02.wav
2026-05-28 00:52:48,123 | preprocess | INFO | Audio diproses: 2363_audio03.wav
2026-05-28 00:53:09,645 | preprocess | INFO | Audio diproses: 2363_audio04.wav
2026-05-28 00:53:31,031 | preprocess | INFO | Audio diproses: 2363_audio05.wav
2026-05-28 00:53:54,570 | preprocess | INFO | Audio diproses: 2363_audio06.wav
2026-05-28 00:54:15,981 | preprocess | INFO | Audio diproses: 2363_audio07.wav
2026-05-28 00:54:37,809 | preprocess | INFO | Audio diproses: 2363_audio10.wav
2026-05-28 00:54:59,041 | preprocess | INFO | Audio diproses: 2363_audio11.wav
2026-05-28 00:55:20,464 | preprocess | INFO | Audio diproses: 2363_audio14.wav
2026-05-28 00:55:41,718 | preprocess | INFO | Audio diproses: 2364_audio01.wav
2026-05-28 00:56:03,496 | preprocess | INFO | Audio diproses: 2364_audio02.wav
2026-05-28 00:56:25,088 | preprocess | INFO | Audio diproses: 2364_audio03.wav
2026-05-28 00:56:46,881 | preprocess | INFO | Audio diproses: 2364_audio04.wav
2026-05-28 00:57:08,204 | preprocess | INFO | Audio diproses: 2364_audio05.wav
2026-05-28 00:57:31,818 | preprocess | INFO | Audio diproses: 2364_audio06.wav
2026-05-28 00:57:53,267 | preprocess | INFO | Audio diproses: 2364_audio12.wav
2026-05-28 00:58:14,950 | preprocess | INFO | Audio diproses: 2364_audio13.wav
2026-05-28 00:58:36,505 | preprocess | INFO | Audio diproses: 2364_audio14.wav
2026-05-28 00:58:57,694 | preprocess | INFO | Audio diproses: 2364_audio17.wav
2026-05-28 00:59:19,304 | preprocess | INFO | Audio diproses: 2366_audio01.wav
2026-05-28 00:59:40,797 | preprocess | INFO | Audio diproses: 2366_audio02.wav
2026-05-28 01:00:02,060 | preprocess | INFO | Audio diproses: 2366_audio03.wav
2026-05-28 01:00:23,885 | preprocess | INFO | Audio diproses: 2366_audio04.wav
2026-05-28 01:00:45,262 | preprocess | INFO | Audio diproses: 2366_audio05.wav
2026-05-28 01:01:09,158 | preprocess | INFO | Audio diproses: 2366_audio06.wav
2026-05-28 01:01:30,898 | preprocess | INFO | Audio diproses: 2366_audio07.wav
2026-05-28 01:01:52,737 | preprocess | INFO | Audio diproses: 2366_audio11.wav
2026-05-28 01:02:14,054 | preprocess | INFO | Audio diproses: 2366_audio13.wav
2026-05-28 01:02:35,393 | preprocess | INFO | Audio diproses: 2366_audio15.wav
2026-05-28 01:02:57,321 | preprocess | INFO | Audio diproses: 2367_audio1.wav
2026-05-28 01:03:19,172 | preprocess | INFO | Audio diproses: 2367_audio2.wav
2026-05-28 01:03:40,797 | preprocess | INFO | Audio diproses: 2367_audio3.wav
2026-05-28 01:04:02,174 | preprocess | INFO | Audio diproses: 2367_audio4.wav
2026-05-28 01:04:23,556 | preprocess | INFO | Audio diproses: 2367_audio5.wav
2026-05-28 01:04:47,555 | preprocess | INFO | Audio diproses: 2367_audio6.wav
2026-05-28 01:05:09,211 | preprocess | INFO | Audio diproses: 2367_audio7.wav
2026-05-28 01:05:31,467 | preprocess | INFO | Audio diproses: 2367_audio10.wav
2026-05-28 01:05:52,957 | preprocess | INFO | Audio diproses: 2367_audio13.wav
2026-05-28 01:06:14,681 | preprocess | INFO | Audio diproses: 2367_audio18.wav
2026-05-28 01:06:36,140 | preprocess | INFO | Audio diproses: 2369_audio1.wav
2026-05-28 01:06:57,847 | preprocess | INFO | Audio diproses: 2369_audio2.wav
2026-05-28 01:07:19,144 | preprocess | INFO | Audio diproses: 2369_audio3.wav
2026-05-28 01:07:40,955 | preprocess | INFO | Audio diproses: 2369_audio4.wav
2026-05-28 01:08:02,418 | preprocess | INFO | Audio diproses: 2369_audio5.wav
2026-05-28 01:08:26,533 | preprocess | INFO | Audio diproses: 2369_audio6.wav
2026-05-28 01:08:47,964 | preprocess | INFO | Audio diproses: 2369_audio7.wav
2026-05-28 01:09:09,932 | preprocess | INFO | Audio diproses: 2369_audio8.wav
2026-05-28 01:09:31,801 | preprocess | INFO | Audio diproses: 2369_audio9.wav
2026-05-28 01:09:52,953 | preprocess | INFO | Audio diproses: 2369_audio10.wav
2026-05-28 01:10:14,392 | preprocess | INFO | Audio diproses: 2371_audio01.wav
2026-05-28 01:10:36,283 | preprocess | INFO | Audio diproses: 2371_audio02.wav
2026-05-28 01:10:57,561 | preprocess | INFO | Audio diproses: 2371_audio03.wav
2026-05-28 01:11:18,809 | preprocess | INFO | Audio diproses: 2371_audio04.wav
2026-05-28 01:11:40,182 | preprocess | INFO | Audio diproses: 2371_audio05.wav
2026-05-28 01:12:04,029 | preprocess | INFO | Audio diproses: 2371_audio06.wav
2026-05-28 01:12:25,317 | preprocess | INFO | Audio diproses: 2371_audio07.wav
2026-05-28 01:12:47,231 | preprocess | INFO | Audio diproses: 2371_audio12.wav
2026-05-28 01:13:08,704 | preprocess | INFO | Audio diproses: 2371_audio13.wav
2026-05-28 01:13:30,253 | preprocess | INFO | Audio diproses: 2371_audio17.wav
2026-05-28 01:13:51,763 | preprocess | INFO | Audio diproses: 2372_audio01.wav
2026-05-28 01:14:13,198 | preprocess | INFO | Audio diproses: 2372_audio02.wav
2026-05-28 01:14:34,612 | preprocess | INFO | Audio diproses: 2372_audio03.wav
2026-05-28 01:14:55,858 | preprocess | INFO | Audio diproses: 2372_audio04.wav
2026-05-28 01:15:17,078 | preprocess | INFO | Audio diproses: 2372_audio05.wav
2026-05-28 01:15:41,247 | preprocess | INFO | Audio diproses: 2372_audio06.wav
2026-05-28 01:16:03,141 | preprocess | INFO | Audio diproses: 2372_audio10.wav
2026-05-28 01:16:24,772 | preprocess | INFO | Audio diproses: 2372_audio11.wav
2026-05-28 01:16:46,034 | preprocess | INFO | Audio diproses: 2372_audio14.wav
2026-05-28 01:17:07,103 | preprocess | INFO | Audio diproses: 2372_audio15.wav
2026-05-28 01:17:28,926 | preprocess | INFO | Audio diproses: 2374_audio01.wav
2026-05-28 01:17:50,735 | preprocess | INFO | Audio diproses: 2374_audio02.wav
2026-05-28 01:18:12,321 | preprocess | INFO | Audio diproses: 2374_audio03.wav
2026-05-28 01:18:33,558 | preprocess | INFO | Audio diproses: 2374_audio04.wav
2026-05-28 01:18:54,758 | preprocess | INFO | Audio diproses: 2374_audio05.wav
2026-05-28 01:19:18,760 | preprocess | INFO | Audio diproses: 2374_audio06.wav
2026-05-28 01:19:40,134 | preprocess | INFO | Audio diproses: 2374_audio11.wav
2026-05-28 01:20:01,392 | preprocess | INFO | Audio diproses: 2374_audio13.wav
2026-05-28 01:20:23,180 | preprocess | INFO | Audio diproses: 2374_audio15.wav
2026-05-28 01:20:45,265 | preprocess | INFO | Audio diproses: 2374_audio17.wav
2026-05-28 01:21:07,409 | preprocess | INFO | Audio diproses: 2375_audio01.wav
2026-05-28 01:21:29,195 | preprocess | INFO | Audio diproses: 2375_audio02.wav
2026-05-28 01:21:50,568 | preprocess | INFO | Audio diproses: 2375_audio03.wav
2026-05-28 01:22:11,959 | preprocess | INFO | Audio diproses: 2375_audio04.wav
2026-05-28 01:22:33,257 | preprocess | INFO | Audio diproses: 2375_audio05.wav
2026-05-28 01:22:57,220 | preprocess | INFO | Audio diproses: 2375_audio06.wav
2026-05-28 01:23:18,817 | preprocess | INFO | Audio diproses: 2375_audio08.wav
2026-05-28 01:23:40,124 | preprocess | INFO | Audio diproses: 2375_audio11.wav
2026-05-28 01:24:01,363 | preprocess | INFO | Audio diproses: 2375_audio15.wav
2026-05-28 01:24:23,292 | preprocess | INFO | Audio diproses: 2375_audio18.wav
2026-05-28 01:24:44,543 | preprocess | INFO | Audio diproses: 2379_audio01.wav
2026-05-28 01:25:06,067 | preprocess | INFO | Audio diproses: 2379_audio02.wav
2026-05-28 01:25:27,799 | preprocess | INFO | Audio diproses: 2379_audio03.wav
2026-05-28 01:25:49,815 | preprocess | INFO | Audio diproses: 2379_audio05.wav
2026-05-28 01:26:13,528 | preprocess | INFO | Audio diproses: 2379_audio06.wav
2026-05-28 01:26:35,333 | preprocess | INFO | Audio diproses: 2379_audio07.wav
2026-05-28 01:26:57,105 | preprocess | INFO | Audio diproses: 2379_audio12.wav
2026-05-28 01:27:18,372 | preprocess | INFO | Audio diproses: 2379_audio18.wav
2026-05-28 01:27:39,728 | preprocess | INFO | Audio diproses: 2479_audio04.wav
2026-05-28 01:28:00,846 | preprocess | INFO | Audio diproses: 2479_audio15.wav
